Review_ID,Product_ID,Date,Rating,Review_Text,Sentiment
392,1001,2024-02-29 18:59:14.594191,2,This is a terrible product.,Positive
393,1006,2023-09-10 18:59:14.594194,5,This is a mediocre product.,Positive
394,1079,2023-09-22 18:59:14.594197,4,This is a terrible product.,Negative
395,1002,2023-03-05 18:59:14.594200,1,This is a bad product.,Negative
396,1002,2023-07-20 18:59:14.594203,5,This is a terrible product.,Negative
397,1026,2023-04-25 18:59:14.594206,2,This is a terrible product.,Neutral
398,1039,2023-07-31 18:59:14.594209,4,This is a good product.,Positive
399,1032,2024-01-23 18:59:14.594212,5,This is a great product.,Negative
400,1091,2024-01-23 18:59:14.594215,4,This is a good product.,Neutral
401,1000,2024-02-08 18:59:14.594218,4,This is a bad product.,Positive
402,1007,2023-07-18 18:59:14.594224,2,This is a mediocre product.,Neutral
403,1031,2023-04-30 18:59:14.594227,3,This is a good product.,Positive
404,1047,2024-01-28 18:59:14.594230,5,This is a bad product.,Neutral
405,1003,2023-06-02 18:59:14.594233,2,This is a bad product.,Positive
406,1093,2023-04-26 18:59:14.594236,4,This is a great product.,Positive
407,1069,2023-03-31 18:59:14.594239,2,This is a good product.,Neutral
408,1018,2023-08-13 18:59:14.594242,3,This is a bad product.,Negative
409,1031,2023-04-11 18:59:14.594245,5,This is a good product.,Positive
410,1008,2023-04-19 18:59:14.594248,3,This is a terrible product.,Negative
411,1011,2024-01-20 18:59:14.594251,1,This is a great product.,Neutral
412,1010,2023-10-06 18:59:14.594254,5,This is a great product.,Negative
413,1045,2024-02-29 18:59:14.594257,3,This is a great product.,Negative
414,1015,2023-04-10 18:59:14.594260,4,This is a mediocre product.,Negative
415,1000,2024-01-18 18:59:14.594263,5,This is a bad product.,Negative
416,1062,2024-01-24 18:59:14.594265,5,This is a mediocre product.,Negative
417,1020,2023-12-08 18:59:14.594268,2,This is a good product.,Positive
418,1029,2023-04-19 18:59:14.594272,4,This is a mediocre product.,Positive
419,1012,2023-08-13 18:59:14.594275,1,This is a bad product.,Positive
420,1033,2023-11-24 18:59:14.594278,3,This is a terrible product.,Neutral
421,1003,2023-04-26 18:59:14.594281,2,This is a good product.,Negative
422,1027,2023-03-26 18:59:14.594284,3,This is a great product.,Positive
423,1094,2024-01-27 18:59:14.594287,1,This is a great product.,Neutral
424,1058,2023-04-28 18:59:14.594290,1,This is a good product.,Positive
425,1026,2024-01-25 18:59:14.594293,5,This is a terrible product.,Positive
426,1068,2023-10-08 18:59:14.594296,1,This is a good product.,Negative
427,1024,2023-05-10 18:59:14.594299,3,This is a good product.,Neutral
428,1002,2023-11-12 18:59:14.594302,4,This is a mediocre product.,Negative
429,1096,2023-10-06 18:59:14.594305,4,This is a terrible product.,Negative
430,1067,2023-12-01 18:59:14.594308,5,This is a mediocre product.,Positive
431,1024,2023-12-09 18:59:14.594311,3,This is a good product.,Negative
432,1019,2023-08-16 18:59:14.594313,3,This is a good product.,Neutral
433,1033,2023-11-24 18:59:14.594316,1,This is a terrible product.,Negative
434,1025,2023-07-13 18:59:14.594319,3,This is a great product.,Negative
435,1004,2024-01-26 18:59:14.594322,2,This is a bad product.,Negative
436,1098,2023-07-15 18:59:14.594325,1,This is a good product.,Positive
437,1060,2023-04-08 18:59:14.594328,2,This is a great product.,Neutral
438,1091,2023-10-06 18:59:14.594331,5,This is a bad product.,Positive
439,1092,2023-05-23 18:59:14.594334,4,This is a mediocre product.,Positive
440,1008,2023-08-08 18:59:14.594337,5,This is a mediocre product.,Positive
441,1049,2023-04-03 18:59:14.594339,4,This is a good product.,Positive
442,1005,2023-12-30 18:59:14.594343,5,This is a bad product.,Positive
443,1082,2023-10-03 18:59:14.594345,3,This is a bad product.,Neutral
444,1059,2023-06-24 18:59:14.594349,2,This is a terrible product.,Negative
445,1043,2023-03-16 18:59:14.594352,4,This is a great product.,Positive
446,1010,2023-11-09 18:59:14.594355,1,This is a terrible product.,Positive
447,1065,2023-05-03 18:59:14.594358,2,This is a mediocre product.,Neutral
448,1046,2023-08-10 18:59:14.594361,1,This is a bad product.,Neutral
449,1072,2024-01-10 18:59:14.594364,2,This is a great product.,Negative
450,1084,2023-12-14 18:59:14.594367,2,This is a mediocre product.,Neutral
451,1087,2023-03-08 18:59:14.594370,5,This is a bad product.,Negative
452,1097,2023-07-08 18:59:14.594373,4,This is a great product.,Positive
453,1085,2023-10-16 18:59:14.594376,4,This is a bad product.,Positive
454,1002,2023-03-25 18:59:14.594378,2,This is a bad product.,Negative
455,1075,2023-12-07 18:59:14.594381,3,This is a terrible product.,Neutral
456,1091,2023-03-06 18:59:14.594384,3,This is a great product.,Negative
457,1029,2024-02-02 18:59:14.594387,1,This is a bad product.,Neutral
458,1089,2023-04-01 18:59:14.594392,1,This is a great product.,Positive
459,1020,2023-05-18 18:59:14.594395,5,This is a terrible product.,Neutral
460,1027,2023-06-23 18:59:14.594397,2,This is a great product.,Negative
461,1089,2023-10-13 18:59:14.594400,1,This is a bad product.,Negative
462,1061,2023-05-10 18:59:14.594403,1,This is a bad product.,Positive
463,1032,2023-07-09 18:59:14.594406,2,This is a terrible product.,Neutral
464,1084,2023-05-18 18:59:14.594409,5,This is a good product.,Neutral
465,1034,2023-08-12 18:59:14.594412,1,This is a great product.,Neutral
466,1051,2023-06-17 18:59:14.594415,5,This is a good product.,Positive
467,1033,2023-03-06 18:59:14.594418,4,This is a terrible product.,Neutral
468,1040,2023-05-02 18:59:14.594421,5,This is a terrible product.,Negative
469,1050,2023-09-04 18:59:14.594424,3,This is a great product.,Neutral
470,1046,2023-03-14 18:59:14.594427,3,This is a terrible product.,Positive
471,1081,2023-10-13 18:59:14.594430,5,This is a good product.,Neutral
472,1057,2023-12-14 18:59:14.594433,3,This is a good product.,Neutral
473,1074,2023-07-07 18:59:14.594436,4,This is a great product.,Negative
474,1056,2024-01-12 18:59:14.594439,2,This is a mediocre product.,Neutral
475,1022,2024-02-13 18:59:14.594442,3,This is a mediocre product.,Negative
476,1047,2023-12-24 18:59:14.594445,3,This is a bad product.,Negative
477,1021,2023-10-16 18:59:14.594447,5,This is a mediocre product.,Positive
478,1016,2023-09-02 18:59:14.594450,4,This is a bad product.,Negative
479,1068,2023-10-16 18:59:14.594453,2,This is a mediocre product.,Negative
480,1010,2023-06-27 18:59:14.594456,5,This is a great product.,Positive
481,1093,2023-09-30 18:59:14.594459,5,This is a great product.,Negative
482,1014,2023-08-25 18:59:14.594462,4,This is a mediocre product.,Positive
483,1090,2023-11-24 18:59:14.594465,2,This is a mediocre product.,Neutral
484,1034,2023-09-11 18:59:14.594469,4,This is a terrible product.,Positive
485,1032,2023-09-01 18:59:14.594471,2,This is a terrible product.,Negative
486,1083,2023-07-04 18:59:14.594474,4,This is a bad product.,Positive
487,1015,2024-02-14 18:59:14.594477,5,This is a good product.,Negative
488,1033,2023-03-22 18:59:14.594480,5,This is a mediocre product.,Neutral
489,1065,2023-06-11 18:59:14.594483,1,This is a great product.,Positive
490,1098,2023-04-05 18:59:14.594486,3,This is a terrible product.,Neutral
491,1039,2023-04-13 18:59:14.594489,4,This is a good product.,Negative
492,1027,2023-06-27 18:59:14.594492,1,This is a great product.,Negative
493,1046,2023-03-10 18:59:14.594495,3,This is a terrible product.,Neutral
494,1038,2023-03-03 18:59:14.594498,4,This is a good product.,Positive
495,1069,2023-12-17 18:59:14.594501,2,This is a mediocre product.,Positive
496,1072,2024-02-02 18:59:14.594504,3,This is a terrible product.,Negative
497,1019,2023-05-01 18:59:14.594506,5,This is a good product.,Neutral
498,1000,2023-10-19 18:59:14.594510,1,This is a good product.,Neutral
499,1071,2023-05-02 18:59:14.594512,3,This is a bad product.,Positive
500,1086,2023-04-17 18:59:14.594516,3,This is a good product.,Positive
501,1062,2023-07-23 18:59:14.594519,5,This is a mediocre product.,Positive
502,1066,2023-04-23 18:59:14.594522,4,This is a good product.,Neutral
503,1003,2023-03-28 18:59:14.594525,2,This is a bad product.,Positive
504,1057,2023-09-24 18:59:14.594528,5,This is a good product.,Positive
505,1024,2023-09-06 18:59:14.594531,2,This is a good product.,Negative
506,1046,2023-03-04 18:59:14.594533,4,This is a great product.,Positive
507,1037,2023-05-07 18:59:14.594536,3,This is a terrible product.,Positive
508,1014,2023-04-14 18:59:14.594539,2,This is a terrible product.,Neutral
509,1062,2023-09-03 18:59:14.594542,1,This is a good product.,Neutral
510,1020,2023-03-28 18:59:14.594545,1,This is a good product.,Negative
511,1098,2023-09-02 18:59:14.594549,5,This is a bad product.,Positive
512,1056,2023-05-22 18:59:14.594552,4,This is a great product.,Negative
513,1052,2024-01-05 18:59:14.594555,5,This is a terrible product.,Neutral
514,1045,2023-10-21 18:59:14.594558,5,This is a bad product.,Negative
515,1013,2023-12-28 18:59:14.594561,5,This is a great product.,Neutral
516,1099,2023-03-26 18:59:14.594564,1,This is a good product.,Negative
517,1075,2023-11-23 18:59:14.594567,1,This is a bad product.,Negative
518,1016,2023-11-23 18:59:14.594571,5,This is a great product.,Positive
519,1038,2023-04-19 18:59:14.594574,1,This is a great product.,Negative
520,1008,2023-07-13 18:59:14.594577,4,This is a terrible product.,Positive
521,1098,2023-08-31 18:59:14.594580,5,This is a bad product.,Positive
522,1076,2023-07-17 18:59:14.594583,1,This is a bad product.,Positive
523,1078,2023-08-05 18:59:14.594585,2,This is a bad product.,Positive
524,1081,2023-04-22 18:59:14.594588,5,This is a mediocre product.,Negative
525,1096,2023-09-06 18:59:14.594591,5,This is a good product.,Neutral
526,1005,2023-08-05 18:59:14.594594,4,This is a terrible product.,Neutral
527,1090,2024-02-10 18:59:14.594597,3,This is a terrible product.,Neutral
528,1022,2023-06-10 18:59:14.594600,3,This is a bad product.,Negative
529,1058,2023-08-30 18:59:14.594603,4,This is a mediocre product.,Positive
530,1090,2023-07-12 18:59:14.594606,4,This is a bad product.,Neutral
531,1097,2023-12-17 18:59:14.594609,4,This is a bad product.,Negative
532,1045,2023-06-30 18:59:14.594612,3,This is a mediocre product.,Positive
533,1037,2023-10-28 18:59:14.594615,4,This is a terrible product.,Neutral
534,1013,2024-02-10 18:59:14.594617,1,This is a great product.,Positive
535,1099,2023-09-17 18:59:14.594620,5,This is a great product.,Neutral
536,1071,2023-05-01 18:59:14.594623,5,This is a great product.,Neutral
537,1061,2024-01-10 18:59:14.594626,2,This is a good product.,Neutral
538,1034,2023-08-23 18:59:14.594629,2,This is a bad product.,Positive
539,1018,2023-05-26 18:59:14.594632,5,This is a terrible product.,Negative
540,1029,2023-05-20 18:59:14.594636,1,This is a bad product.,Positive
541,1077,2023-05-19 18:59:14.594639,3,This is a mediocre product.,Neutral
542,1083,2023-03-22 18:59:14.594642,3,This is a bad product.,Positive
543,1024,2023-11-13 18:59:14.594645,1,This is a bad product.,Negative
544,1039,2023-11-29 18:59:14.594648,3,This is a mediocre product.,Positive
545,1087,2023-05-15 18:59:14.594651,4,This is a great product.,Negative
546,1013,2023-06-17 18:59:14.594654,5,This is a bad product.,Negative
547,1025,2024-01-04 18:59:14.594657,5,This is a great product.,Positive
548,1086,2023-09-06 18:59:14.594661,1,This is a good product.,Neutral
549,1021,2023-11-05 18:59:14.594664,3,This is a mediocre product.,Negative
550,1047,2023-10-19 18:59:14.594667,2,This is a mediocre product.,Positive
551,1082,2023-06-30 18:59:14.594670,2,This is a great product.,Negative
552,1050,2023-03-28 18:59:14.594673,3,This is a good product.,Neutral
553,1002,2023-09-12 18:59:14.594677,2,This is a terrible product.,Positive
554,1041,2024-01-09 18:59:14.594680,1,This is a great product.,Positive
555,1018,2023-12-12 18:59:14.594683,1,This is a mediocre product.,Positive
556,1072,2023-08-13 18:59:14.594686,3,This is a mediocre product.,Neutral
557,1027,2023-03-08 18:59:14.594689,2,This is a good product.,Negative
558,1083,2023-09-27 18:59:14.594692,1,This is a good product.,Positive
559,1044,2024-01-01 18:59:14.594695,1,This is a mediocre product.,Negative
560,1070,2023-11-01 18:59:14.594698,4,This is a mediocre product.,Negative
561,1077,2024-02-05 18:59:14.594701,4,This is a great product.,Neutral
562,1062,2023-04-05 18:59:14.594705,1,This is a bad product.,Positive
563,1072,2024-02-18 18:59:14.594708,3,This is a good product.,Negative
564,1018,2023-07-17 18:59:14.594711,5,This is a good product.,Positive
565,1046,2023-12-01 18:59:14.594714,5,This is a good product.,Positive
566,1013,2024-01-05 18:59:14.594717,1,This is a great product.,Neutral
567,1037,2023-11-15 18:59:14.594719,1,This is a great product.,Positive
568,1052,2024-01-28 18:59:14.594722,1,This is a bad product.,Positive
569,1060,2024-01-25 18:59:14.594725,3,This is a good product.,Negative
570,1035,2023-07-30 18:59:14.594728,4,This is a bad product.,Neutral
571,1039,2023-04-09 18:59:14.594730,1,This is a bad product.,Positive
572,1080,2023-08-03 18:59:14.594733,1,This is a bad product.,Negative
573,1029,2023-10-13 18:59:14.594736,2,This is a great product.,Neutral
574,1008,2023-12-11 18:59:14.594739,3,This is a great product.,Neutral
575,1063,2023-08-08 18:59:14.594742,1,This is a great product.,Negative
576,1032,2023-12-21 18:59:14.594745,2,This is a mediocre product.,Negative
577,1051,2024-02-11 18:59:14.594748,5,This is a terrible product.,Negative
578,1088,2023-10-03 18:59:14.594751,1,This is a bad product.,Negative
579,1013,2024-01-08 18:59:14.594754,1,This is a great product.,Negative
580,1074,2023-03-10 18:59:14.594757,2,This is a great product.,Positive
581,1052,2023-03-23 18:59:14.594760,3,This is a bad product.,Positive
582,1098,2023-09-26 18:59:14.594764,1,This is a terrible product.,Neutral
583,1058,2023-12-17 18:59:14.594767,5,This is a mediocre product.,Positive
584,1077,2023-12-17 18:59:14.594769,1,This is a terrible product.,Positive
585,1093,2023-10-24 18:59:14.594772,5,This is a terrible product.,Positive
586,1040,2023-05-26 18:59:14.594776,4,This is a mediocre product.,Negative
587,1067,2023-10-28 18:59:14.594779,4,This is a great product.,Neutral
588,1067,2023-06-01 18:59:14.594782,5,This is a bad product.,Neutral
589,1091,2023-07-19 18:59:14.594785,3,This is a bad product.,Neutral
590,1007,2024-02-01 18:59:14.594788,1,This is a great product.,Neutral
591,1001,2023-08-14 18:59:14.594791,1,This is a bad product.,Positive
592,1085,2023-09-08 18:59:14.594793,4,This is a good product.,Positive
593,1040,2023-06-26 18:59:14.594796,5,This is a bad product.,Negative
594,1054,2023-08-04 18:59:14.594801,1,This is a mediocre product.,Neutral
595,1015,2023-08-16 18:59:14.594804,1,This is a good product.,Positive
596,1092,2023-04-21 18:59:14.594807,3,This is a bad product.,Positive
597,1061,2023-06-30 18:59:14.594810,2,This is a bad product.,Negative
598,1047,2023-06-05 18:59:14.594813,4,This is a good product.,Negative
599,1029,2023-04-02 18:59:14.594816,4,This is a terrible product.,Negative
600,1011,2023-12-29 18:59:14.594819,2,This is a good product.,Positive
601,1034,2023-12-18 18:59:14.594822,1,This is a good product.,Positive
602,1010,2023-10-15 18:59:14.594825,3,This is a mediocre product.,Negative
603,1063,2023-09-25 18:59:14.594828,3,This is a mediocre product.,Neutral
604,1049,2023-04-14 18:59:14.594831,4,This is a bad product.,Negative
605,1084,2024-02-03 18:59:14.594835,3,This is a terrible product.,Negative
606,1020,2023-11-27 18:59:14.594838,2,This is a good product.,Negative
607,1068,2023-04-07 18:59:14.594841,1,This is a good product.,Negative
608,1047,2024-01-15 18:59:14.594844,2,This is a mediocre product.,Positive
609,1019,2023-03-28 18:59:14.594847,5,This is a terrible product.,Neutral
610,1066,2024-02-14 18:59:14.594850,4,This is a great product.,Negative
611,1043,2023-07-09 18:59:14.594853,3,This is a great product.,Neutral
612,1032,2023-06-17 18:59:14.594855,5,This is a mediocre product.,Neutral
613,1072,2023-06-28 18:59:14.594859,3,This is a bad product.,Neutral
614,1060,2023-10-17 18:59:14.594862,1,This is a bad product.,Negative
615,1008,2023-05-18 18:59:14.594864,1,This is a great product.,Positive
616,1067,2024-02-09 18:59:14.594867,1,This is a mediocre product.,Negative
617,1034,2023-08-11 18:59:14.594870,3,This is a terrible product.,Neutral
618,1080,2023-11-06 18:59:14.594874,5,This is a mediocre product.,Neutral
619,1097,2024-01-10 18:59:14.594877,1,This is a bad product.,Positive
620,1087,2023-09-22 18:59:14.594879,5,This is a mediocre product.,Negative
621,1095,2024-01-10 18:59:14.594882,3,This is a bad product.,Neutral
622,1064,2024-02-24 18:59:14.594885,5,This is a mediocre product.,Positive
623,1007,2023-09-14 18:59:14.594888,3,This is a mediocre product.,Neutral
624,1044,2023-07-13 18:59:14.594891,3,This is a terrible product.,Positive
625,1086,2023-11-27 18:59:14.594894,4,This is a good product.,Positive
626,1046,2023-12-19 18:59:14.594897,3,This is a great product.,Negative
627,1039,2023-03-07 18:59:14.594900,3,This is a mediocre product.,Neutral
628,1075,2023-10-16 18:59:14.594903,2,This is a bad product.,Negative
629,1053,2024-02-03 18:59:14.594906,1,This is a terrible product.,Neutral
630,1075,2023-11-10 18:59:14.594909,4,This is a good product.,Negative
631,1045,2023-04-21 18:59:14.594912,4,This is a terrible product.,Neutral
632,1046,2023-05-02 18:59:14.594915,4,This is a great product.,Negative
633,1014,2023-03-17 18:59:14.594918,2,This is a mediocre product.,Positive
634,1018,2023-05-21 18:59:14.594921,3,This is a mediocre product.,Neutral
635,1025,2023-05-09 18:59:14.594924,1,This is a great product.,Neutral
636,1051,2023-11-28 18:59:14.594927,5,This is a terrible product.,Positive
637,1092,2023-10-18 18:59:14.594930,3,This is a bad product.,Negative
638,1021,2023-08-03 18:59:14.594933,2,This is a good product.,Neutral
639,1020,2024-02-04 18:59:14.594936,3,This is a terrible product.,Neutral
640,1050,2023-10-14 18:59:14.594938,3,This is a good product.,Negative
641,1037,2023-10-10 18:59:14.594942,2,This is a great product.,Positive
642,1019,2023-12-08 18:59:14.594944,4,This is a terrible product.,Negative
643,1028,2023-06-01 18:59:14.594947,4,This is a great product.,Negative
644,1050,2023-06-11 18:59:14.594951,1,This is a mediocre product.,Negative
645,1003,2023-09-04 18:59:14.594953,1,This is a great product.,Neutral
646,1054,2023-04-21 18:59:14.594957,4,This is a great product.,Positive
647,1070,2024-01-24 18:59:14.594960,5,This is a mediocre product.,Positive
648,1091,2023-09-04 18:59:14.594962,3,This is a bad product.,Negative
649,1027,2023-03-25 18:59:14.594965,5,This is a bad product.,Neutral
650,1003,2023-05-29 18:59:14.594968,3,This is a mediocre product.,Negative
651,1021,2023-05-25 18:59:14.594971,4,This is a mediocre product.,Neutral
652,1075,2024-02-13 18:59:14.594974,1,This is a great product.,Neutral
653,1044,2024-02-16 18:59:14.594977,1,This is a great product.,Neutral
654,1066,2023-11-03 18:59:14.594980,5,This is a good product.,Neutral
655,1085,2023-06-01 18:59:14.594983,1,This is a terrible product.,Positive
656,1065,2024-02-15 18:59:14.594986,4,This is a mediocre product.,Neutral
657,1087,2024-01-21 18:59:14.594989,5,This is a good product.,Neutral
658,1033,2023-11-21 18:59:14.594992,3,This is a mediocre product.,Negative
659,1090,2023-06-28 18:59:14.594995,1,This is a mediocre product.,Negative
660,1054,2023-07-06 18:59:14.594998,2,This is a great product.,Positive
661,1000,2023-11-27 18:59:14.595001,1,This is a good product.,Negative
662,1071,2023-04-11 18:59:14.595004,3,This is a terrible product.,Neutral
663,1086,2023-07-17 18:59:14.595007,5,This is a great product.,Negative
664,1037,2023-08-02 18:59:14.595010,3,This is a terrible product.,Positive
665,1005,2024-02-09 18:59:14.595012,2,This is a great product.,Negative
666,1085,2024-02-26 18:59:14.595015,4,This is a good product.,Negative
667,1024,2023-07-10 18:59:14.595018,1,This is a terrible product.,Positive
668,1081,2023-10-19 18:59:14.595021,5,This is a terrible product.,Positive
669,1016,2024-02-11 18:59:14.595024,4,This is a good product.,Neutral
670,1060,2024-02-23 18:59:14.595027,3,This is a terrible product.,Negative
671,1011,2024-01-09 18:59:14.595030,5,This is a bad product.,Neutral
672,1005,2023-05-05 18:59:14.595033,4,This is a mediocre product.,Negative
673,1089,2023-06-24 18:59:14.595036,5,This is a mediocre product.,Negative
674,1026,2023-12-24 18:59:14.595039,2,This is a bad product.,Neutral
675,1007,2023-05-13 18:59:14.595042,2,This is a great product.,Negative
676,1082,2023-06-22 18:59:14.595045,1,This is a good product.,Negative
677,1064,2023-10-25 18:59:14.595048,1,This is a bad product.,Negative
678,1056,2023-05-24 18:59:14.595051,2,This is a bad product.,Positive
679,1092,2023-06-22 18:59:14.595054,5,This is a good product.,Neutral
680,1098,2023-08-12 18:59:14.595057,2,This is a bad product.,Positive
681,1039,2023-04-08 18:59:14.595060,1,This is a great product.,Neutral
682,1013,2023-06-16 18:59:14.595063,2,This is a great product.,Neutral
683,1034,2024-01-22 18:59:14.595066,2,This is a good product.,Negative
684,1047,2023-04-08 18:59:14.595069,5,This is a mediocre product.,Neutral
685,1083,2023-12-04 18:59:14.595072,4,This is a good product.,Positive
686,1055,2023-06-27 18:59:14.595074,1,This is a great product.,Positive
687,1048,2023-05-02 18:59:14.595077,5,This is a bad product.,Positive
688,1012,2023-09-27 18:59:14.595080,2,This is a mediocre product.,Neutral
689,1060,2023-05-23 18:59:14.595083,2,This is a mediocre product.,Positive
690,1048,2023-12-17 18:59:14.595086,4,This is a bad product.,Neutral
691,1045,2024-01-12 18:59:14.595089,1,This is a great product.,Positive
692,1061,2024-02-06 18:59:14.595092,1,This is a mediocre product.,Positive
693,1007,2024-01-24 18:59:14.595095,3,This is a terrible product.,Neutral
694,1042,2023-08-07 18:59:14.595098,1,This is a great product.,Positive
695,1019,2023-08-24 18:59:14.595101,4,This is a mediocre product.,Negative
696,1096,2023-10-16 18:59:14.595103,3,This is a terrible product.,Neutral
697,1089,2023-04-01 18:59:14.595106,3,This is a great product.,Neutral
698,1038,2023-08-30 18:59:14.595109,2,This is a bad product.,Neutral
699,1084,2023-06-29 18:59:14.595112,2,This is a bad product.,Negative
700,1048,2023-03-29 18:59:14.595115,1,This is a bad product.,Neutral
701,1063,2023-11-19 18:59:14.595118,3,This is a good product.,Positive
702,1061,2023-05-08 18:59:14.595121,2,This is a good product.,Positive
703,1053,2024-02-07 18:59:14.595124,4,This is a great product.,Positive
704,1008,2023-12-23 18:59:14.595127,2,This is a good product.,Neutral
705,1087,2024-02-22 18:59:14.595130,2,This is a terrible product.,Positive
706,1036,2023-06-19 18:59:14.595133,3,This is a great product.,Neutral
707,1048,2023-04-18 18:59:14.595135,3,This is a mediocre product.,Positive
708,1040,2023-07-07 18:59:14.595138,5,This is a great product.,Negative
709,1016,2024-02-09 18:59:14.595141,4,This is a mediocre product.,Negative
710,1087,2023-12-08 18:59:14.595144,3,This is a bad product.,Negative
711,1020,2023-09-18 18:59:14.595147,1,This is a bad product.,Negative
712,1050,2023-03-17 18:59:14.595150,4,This is a great product.,Neutral
713,1058,2023-11-22 18:59:14.595153,4,This is a terrible product.,Positive
714,1038,2024-02-05 18:59:14.595156,3,This is a great product.,Negative
715,1054,2023-04-10 18:59:14.595159,4,This is a terrible product.,Neutral
716,1040,2023-08-23 18:59:14.595162,3,This is a bad product.,Negative
717,1038,2023-04-01 18:59:14.595165,2,This is a great product.,Negative
718,1012,2023-05-15 18:59:14.595169,5,This is a great product.,Neutral
719,1063,2023-09-09 18:59:14.595172,2,This is a bad product.,Neutral
720,1010,2023-10-24 18:59:14.595175,3,This is a terrible product.,Positive
721,1018,2023-10-30 18:59:14.595178,3,This is a bad product.,Positive
722,1010,2024-02-06 18:59:14.595181,2,This is a good product.,Negative
723,1076,2023-05-26 18:59:14.595183,1,This is a bad product.,Negative
724,1045,2023-03-12 18:59:14.595187,1,This is a mediocre product.,Positive
725,1044,2023-05-09 18:59:14.595190,1,This is a good product.,Positive
726,1000,2023-09-29 18:59:14.595193,3,This is a mediocre product.,Neutral
727,1039,2023-06-14 18:59:14.595196,4,This is a mediocre product.,Positive
728,1018,2023-04-06 18:59:14.595199,3,This is a bad product.,Positive
729,1075,2023-10-30 18:59:14.595202,4,This is a terrible product.,Negative
730,1071,2023-08-18 18:59:14.595205,2,This is a bad product.,Positive
731,1071,2023-09-02 18:59:14.595208,5,This is a terrible product.,Negative
732,1060,2023-08-15 18:59:14.595211,4,This is a great product.,Positive
733,1011,2024-02-25 18:59:14.595214,1,This is a terrible product.,Neutral
734,1060,2024-02-07 18:59:14.595217,3,This is a terrible product.,Positive
735,1032,2023-12-10 18:59:14.595220,2,This is a good product.,Positive
736,1044,2023-08-01 18:59:14.595223,1,This is a great product.,Positive
737,1089,2024-02-20 18:59:14.595226,2,This is a great product.,Negative
738,1091,2023-05-06 18:59:14.595229,5,This is a terrible product.,Neutral
739,1068,2023-03-18 18:59:14.595232,3,This is a mediocre product.,Positive
740,1007,2023-11-10 18:59:14.595235,3,This is a good product.,Negative
741,1024,2023-09-18 18:59:14.595237,5,This is a great product.,Neutral
742,1090,2023-03-08 18:59:14.595240,3,This is a great product.,Negative
743,1045,2023-03-09 18:59:14.595243,4,This is a bad product.,Negative
744,1086,2023-09-18 18:59:14.595246,2,This is a great product.,Neutral
745,1029,2023-03-26 18:59:14.595250,1,This is a terrible product.,Positive
746,1046,2023-03-07 18:59:14.595253,5,This is a terrible product.,Negative
747,1086,2023-06-13 18:59:14.595256,4,This is a good product.,Negative
748,1048,2023-12-01 18:59:14.595259,1,This is a bad product.,Positive
749,1046,2024-02-11 18:59:14.595262,1,This is a terrible product.,Positive
750,1083,2023-03-25 18:59:14.595264,5,This is a mediocre product.,Neutral
751,1081,2023-05-07 18:59:14.595267,4,This is a bad product.,Neutral
752,1017,2023-11-15 18:59:14.595270,1,This is a good product.,Neutral
753,1065,2023-12-04 18:59:14.595273,1,This is a good product.,Positive
754,1067,2023-10-05 18:59:14.595276,4,This is a terrible product.,Negative
755,1093,2023-11-09 18:59:14.595279,3,This is a mediocre product.,Negative
756,1032,2023-08-27 18:59:14.595282,1,This is a terrible product.,Neutral
757,1035,2023-09-23 18:59:14.595285,2,This is a mediocre product.,Positive
758,1081,2023-11-01 18:59:14.595288,4,This is a good product.,Negative
759,1018,2023-08-06 18:59:14.595291,1,This is a terrible product.,Neutral
760,1027,2023-10-29 18:59:14.595294,5,This is a terrible product.,Negative
761,1039,2023-03-13 18:59:14.595297,2,This is a mediocre product.,Negative
762,1083,2024-02-23 18:59:14.595301,1,This is a mediocre product.,Positive
763,1096,2023-08-18 18:59:14.595304,2,This is a terrible product.,Positive
764,1075,2023-03-28 18:59:14.595307,2,This is a good product.,Negative
765,1014,2023-11-12 18:59:14.595310,3,This is a good product.,Neutral
766,1040,2023-12-31 18:59:14.595315,2,This is a terrible product.,Positive
767,1038,2023-05-29 18:59:14.595318,3,This is a mediocre product.,Negative
768,1001,2024-02-27 18:59:14.595321,4,This is a terrible product.,Positive
769,1062,2023-11-27 18:59:14.595324,3,This is a bad product.,Positive
770,1028,2024-02-24 18:59:14.595327,5,This is a bad product.,Positive
771,1073,2023-05-25 18:59:14.595330,1,This is a good product.,Negative
772,1065,2024-01-30 18:59:14.595333,4,This is a mediocre product.,Neutral
773,1050,2023-12-26 18:59:14.595336,4,This is a good product.,Neutral
774,1074,2023-12-14 18:59:14.595338,5,This is a good product.,Neutral
775,1076,2023-06-06 18:59:14.595341,3,This is a good product.,Positive
776,1009,2023-07-31 18:59:14.595344,1,This is a good product.,Negative
777,1013,2023-07-29 18:59:14.595347,3,This is a mediocre product.,Positive
778,1081,2023-04-01 18:59:14.595350,2,This is a great product.,Neutral
779,1050,2023-05-05 18:59:14.595353,3,This is a terrible product.,Neutral
780,1072,2024-02-29 18:59:14.595356,4,This is a terrible product.,Negative
781,1038,2023-04-22 18:59:14.595359,1,This is a terrible product.,Positive
782,1027,2023-12-01 18:59:14.595362,3,This is a great product.,Neutral
783,1002,2023-04-09 18:59:14.595365,1,This is a great product.,Negative
784,1083,2023-09-18 18:59:14.595368,1,This is a mediocre product.,Positive
